id,year,month,official_id,title,company,director,result,province,type,summary,source,,
2020-7-199,2020,7,影科备字[2020]第094号,健康中国行动之全民健身,山东繁耀文化传媒有限公司,王鸿铭,同意拍摄,山东省,科教影片,生命在于运动，运动重在科学。近年来，国家一直在推广全民健身，老百姓健身场地更加丰富，健身人口更加广泛，获取健康的方式更加多元。打造健康中国，应从进一步普及全民健身运动做起。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2785.shtml,,
2020-7-200,2020,7,影科备字[2020]第095号,健康中国行动之健康生活方式,山东繁耀文化传媒有限公司,王鸿铭,同意拍摄,山东省,科教影片,世卫组织研究发现，个人行为与生活方式因素对健康影响占到60%。本片对健康生活方式进行推广和指导，从合理饮食、适量运动、戒烟限酒和心理平衡四方面提出建议，意在增强大家的主动健康意识，养成健康的生活方式。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2785.shtml,,
2020-6-1,2020,6,影剧备字〔2020〕第7365号,那年的我们,"安徽绘心动漫文化有限公司
宁波市电影有限责任公司
浙江锋尚锐志影视有限公司
北京锋尚锐志传媒有限公司","曾文丽,刘芮",同意拍摄,安徽省,故事影片,将面临高考的温暖，在追逐梦想的道路上，与同班男孩卫落、罗冲产生交集，高三那年的故事突然不再是枯燥的重复循环。割舍不下的儿时回忆与命运交织，青春已经在路上，未来就在前方闪着光。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-2,2020,6,影剧备字〔2020〕第7356号,李月华,"安徽力恒帝华影业有限责任公司
盛懿嘉和文化传媒（北京）有限公司
安徽力恒帝华影业有限责任公司
国家行政学院音像出版社
当代中国电视艺术制作中心",郭松,同意拍摄,安徽省,故事影片,本片是一部反映上世纪六七十年代白衣红心、人民好医生李月华扎根乡村、鞠躬尽瘁，全心全意为人民服务的故事。李月华这个名字曾越过淮河、跨过长江，传遍神州大地。李月华的精神经久不衰，激励着许许多多的人。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-3,2020,6,影剧备字〔2020〕第7357号,女派出所长,安徽强片影业有限公司,于明城,同意拍摄,安徽省,故事影片,初中女生张琳琳被人杀害、辍学危害社会的少年兰小军、被遗弃的兔唇男婴等让辖区派出所所长唐政忙的不可开交。人民警察的使命感让唐政开始对兰小军进行救赎、为弃婴打开生命之门并亲自抓捕了杀害张琳琳的凶手....,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-4,2020,6,影剧备字〔2020〕第7495号,弟兄,安徽一八九五影视传媒有限公司,谈宜之,同意拍摄,安徽省,故事影片,在那个没有手机和电脑的八十年代，农村孩子们的夏天生活一样丰富多彩。除了各种好吃、好看、好玩的，还有一个被大家捉弄的傻子，弟弟也比别人更加讨厌傻子哥哥。当弟弟了解哥哥时，童年的时光一去不复返。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-5,2020,6,影剧备字〔2020〕第7508号,打火机与公主裙,阿里巴巴影业（北京）有限公司,孙文漪,同意拍摄,北京市,故事影片,从青涩的校园时代到厮杀的职场，计算机学霸李峋的出现打破了乖乖女朱韵的平静生活。朱韵蜕变成勇敢的骑士，治愈着李峋不为人知的的内心伤口。他们在互联网事业中深陷泥潭却并肩战斗，用爱的光亮照耀彼此的梦想。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-6,2020,6,影剧备字〔2020〕第7332号,爱在北纬90度,"爱琦（北京）影业有限公司
中谊天润（北京）文化传媒有限公司",金然,同意拍摄,北京市,故事影片,杜晓驹在三十岁生日来临之际，却遭受着种种失败。冲动之下被骗买了一个远在加拿大偏僻小镇的独立屋作投资，以期咸鱼翻身。历经啼笑皆非的种种事件，终于获得爱情和事业的圆满，与女友双双回归祖国的怀抱。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-7,2020,6,影剧备字〔2020〕第7385号,战马八一,北京奥博尼文化传媒有限公司,"吴姗姗,王勇峰",同意拍摄,北京市,故事影片,在一次雪崩中，战马八一救了土尔扈特部少年塔拉。八一退役后，来到塔拉的家，被塔拉的家人奉为神马，虽然是伤病在身的老马，八一依然以战马的接触品格和不屈精神，激励了少年的成长，帮助塔拉找到了信仰和方向。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-8,2020,6,影剧备字〔2020〕第7390号,半把剪刀月,北京灿如星空文化发展有限公司,赵世磊,同意拍摄,北京市,故事影片,县里的戏曲团入不敷出，只因年轻人很少愿意走进戏院看戏曲，团长为了保护自己的艺术团，更为了保护珍贵的中国传统文化，决定以新的形式演绎经典剧目《半把剪刀》，最终大获成功。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-9,2020,6,影剧备字〔2020〕第7325号,她在水中央,北京传灯文化投资有限公司,吴胤超,同意拍摄,北京市,故事影片,影片在主人公的现实与幻想世界之间穿梭，勾勒了90年中期，来自中国小城的女护士胡璐远赴美国纽约掘金。这带来了改变她一生的经历：一场关于丈夫与儿子，新思维与旧理念，爱情与生活，梦想与现实之间的推拉、战斗。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-10,2020,6,影剧备字〔2020〕第7341号,两个老家伙,北京传灯文化投资有限公司,郭煜,同意拍摄,北京市,故事影片,倔老头倪振刚心中隐藏着秘密，多年来他与社会格格不入，一次猝不及防的出走让他再次直面内心伤痕，最终与世界和解。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-11,2020,6,影剧备字〔2020〕第7391号,前任的攻略,北京璀璨聚星文化集团有限公司,杨杰,同意拍摄,北京市,故事影片,前任麦克驾到，身边一个小鸟依人的亚裔女孩相随。麦克表示公司上了市，出门庆祝一下所以来了中国。两人欢声笑语，惠姐却一脸愁苦。麦克关切的问发生什么不愉快。惠姐表示，每天被三个追求者围绕，好烦恼。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-12,2020,6,影剧备字〔2020〕第7437号,我爸开了家游乐园,"北京大美寰宇影业有限公司
幕动文化传媒（北京）有限公司
北京林夕影业有限公司",罗汉兴,同意拍摄,北京市,故事影片,董爸，是一个普通的工薪阶层，带领一家五口人为生活而奋斗。然后董妈患病，董爸的公司也倒闭了，公司老板将一份早已倒闭的游乐园的抵押合同分给董爸当工资。董爸将如何带领一家人和游乐园走出困境，迎向新生呢？,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-13,2020,6,影剧备字〔2020〕第7582号,春心萌动,北京大卫之星文化传播有限公司,"鞠沛霖,段妍男",同意拍摄,北京市,故事影片,程绪离婚后，抱着逃离的心态去泰国旅行，在海边想不开，被华裔导游艾丽救下。程绪与艾丽就这样相识，成为了一对欢喜冤家，最终二人收获了爱情。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-14,2020,6,影剧备字〔2020〕第7337号,柳毅与龙女,北京东方飞云国际影视股份有限公司,李蕾,同意拍摄,北京市,故事影片,一诺千金的赏金猎人柳毅，与逃婚的龙女云梦一见钟情。二人放下父辈恩怨，不惧世俗，勇于追求幸福和未来。他们几经磨难，解决洞庭危机。云梦为复苏海眼大义献身，化身为云，仍旧陪伴在柳毅身边，矢志不渝。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-15,2020,6,影剧备字〔2020〕第7398号,南游记之三眼神将,北京东方飞云国际影视股份有限公司,徐玉,同意拍摄,北京市,故事影片,少年华光与母亲芝陀相依为命。一日，芝陀被神秘人抓走，华光被天宫神官所救，被告知抓走母亲之人是妖王鬼火。为救母亲，华光拜师修行，降妖伏魔，终寻到妖王下落，却发现，自己早已卷入一个危及三界的惊天阴谋。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-16,2020,6,影剧备字〔2020〕第7450号,镜花缘之决战女儿国,北京东方飞云国际影视股份有限公司,张萍,同意拍摄,北京市,故事影片,唐敖、林子洋、多九公出于好奇拿着意外救得的若水给的地图，去女儿国游历，到了女儿国才发现国王竟然就是若水，而女儿国的风俗竟然是女子男装主外，男子擦脂抹粉生育子女主内，而这一切的发生竟然都源于国舅的诅咒。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-17,2020,6,影剧备字〔2020〕第7540号,仙人岛,北京东方飞云国际影视股份有限公司,安宁,同意拍摄,北京市,故事影片,王勉经过多方努力终于找到了兄长失踪前提到的可实现人梦想的仙岛。此仙岛浮于海上踪迹不定，岛上亭台楼阁仙子娉婷，上岛之的凡人可问道成仙，也能实现心中的愿望。王勉一心寻找兄长，却在无意间发现仙岛背后的密秘…,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-18,2020,6,影剧备字〔2020〕第7396号,我的机器人妈妈,北京多维视野文化传媒有限公司,王怡科,同意拍摄,北京市,故事影片,小美的妈妈去世，爸爸为了瞒着小美制造了一个仿真机器人“妈妈”，从而引发一系列关于母女和父女之间的感人故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-19,2020,6,影剧备字〔2020〕第7387号,孔雀王：神光降世,北京功业影业有限公司,刘道明,同意拍摄,北京市,故事影片,凤凰族孔宣被选为凤凰一族继承人，在最后一次试炼中惨遭失败，被母亲认为没有能力继承王位，将其驱除出凤凰一族，落难的孔宣来到了沧海城，在此他必须学会如何成为一名英雄才能重登王位之路。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-20,2020,6,影剧备字〔2020〕第7438号,当我足够好，才会遇见你,北京谷天传媒有限责任公司,"于晓妍,王姁睿（笔名：朱沐）",同意拍摄,北京市,故事影片,初入职场的女孩苏之微面临爱情的甜蜜诱惑，事业上的机遇与挑战，站在底层的她拼尽全力让自己变得更加优秀，爱情并非生活的全部，磨难只能让自己变得更加坚强，当她努力让自己变得足够好，一切成功自然会来到。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-21,2020,6,影剧备字〔2020〕第7363号,橘子汽水,北京海平面影视文化传播有限公司,白亮,同意拍摄,北京市,故事影片,原本为了抓松鼠的小学生高原和宋小伟却在山谷上发现了一只跌入深坑的小羊，为了能够救出小羊，两个男孩掏空心思，在漫长的假期里度过了有意义的暑假最后一天。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-22,2020,6,影剧备字〔2020〕第7379号,对决无声,北京海洋之光影视文化传播有限公司,吴松青,同意拍摄,北京市,故事影片,进队不久的缉毒警成杰在抓捕毒贩时被咬疑似感染艾滋病，队长刘云飞接到通知江城会有一场大的毒品交易。在抓捕毒贩破除成杰感染艾滋病同时，嫌疑人于长蒲进入警方视线。经查于长蒲只是被利用，而幕后毒枭是矿主杨江。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-23,2020,6,影剧备字〔2020〕第7366号,神都惊龙,北京华沣艺采文化传媒有限公司,梁丽,同意拍摄,北京市,故事影片,武后出巡遭遇突厥刺客行刺，被守兵沈川相救，天后见沈川机敏下旨让他侦办行刺案，经过沈川一番追查不但查出参与此案的朝中大臣，还查出隐藏在他身边的刺客，将他们绳之以法。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-24,2020,6,影剧备字〔2020〕第7413号,爱犬物语,"北京华夏荣耀文化产业集团有限公司
飞马天幕（北京）国际文化有限公司",杨庆,同意拍摄,北京市,故事影片,这是一部笑中带泪地展现人狗真情的青春励志喜剧片，讲述了家境贫寒但天性乐观的阳光少年突破重重阻力收养一只小狗，在这只小狗忠诚地陪伴下，他奋发图强最终考上理想大学的成长故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-25,2020,6,影剧备字〔2020〕第7407号,笑行天下,北京华映人国际影业投资有限公司,徐菠,同意拍摄,北京市,故事影片,送货员范红旗骑着三轮车，载着患有老年痴呆的七旬老母，踏上畅游天下的旅程，一路看尽山河美景也饱尝人间冷暖。三轮车换成了改装房车，偶遇自媒体主播，母子成了网红，孝行感天。最终警车护送母子驶过了天安门圆梦。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-26,2020,6,影剧备字〔2020〕第7331号,维和防暴队,北京剧帝影视传媒有限公司,林志干,同意拍摄,北京市,故事影片,影片讲述中国维和警察防暴队一小队在某国执行维和行动时遭遇匪徒袭击，队员经过浴血奋战抓获了反对派匪首，并在联合国驻该国特别稳定团的指挥下，舍生忘死保护匪首免遭其同伙杀害的英勇故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-27,2020,6,影剧备字〔2020〕第7395号,江山不落,"北京觉水文化传媒有限公司
杭州和孚影业有限公司",夏蔚,同意拍摄,北京市,故事影片,以1934年班佬班洪佤族抗英事件为基础，讲述一段西南边陲少数民族忠勇护国的英雄往事，体现了民族团结祖国统一的主题。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-28,2020,6,影剧备字〔2020〕第7346号,银发特工队,北京拉近影业有限公司,来牧宽,同意拍摄,北京市,故事影片,一支平均年龄是52岁的电竞战队意外走红，战队中包含73岁的老韩和其他两位老人，19岁的职业选手黄蜂和一位退役教练。在战队大赛前夕，黄蜂意外失踪，老人们制定了一个疯狂的计划，一场不能输的比赛就此开始了。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-29,2020,6,影剧备字〔2020〕第7409号,北方有雪是晴天,北京斓景盛世文化传媒有限公司,高妍,同意拍摄,北京市,故事影片,著名滑雪运动员张形体在比赛过程中导致下半身瘫痪，从此一蹶不振，自暴自弃，但最后通过亲情友情爱情，他感受到了爱和关怀，参加了残奥会，最后重新“站”起来了。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-30,2020,6,影剧备字〔2020〕第7370号,寻找苏小白,北京零点零一传媒文化有限公司,林森,同意拍摄,北京市,故事影片,狗哥单恋多年好友苏小白，一次醉后意外发生了关系，第二天苏彻底消失。在师妹小诗的帮助下，狗哥找到了苏小白的地址，并被迫带着小诗踏上路程…两人一路和昔日老友久别重逢，过程中，狗哥发现真正适合自己的是小诗。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-31,2020,6,影剧备字〔2020〕第7350号,漠北刀客,北京龙格映画影视制作有限公司,焦维龙,同意拍摄,北京市,故事影片,货郎王毛是一个惯偷，常跟随打劫的土匪一起抢些杂货倒卖。一次混战中死里逃生的他结识了赶马车的尕女和老铁匠。三人同往龟城遇到了龟城一霸王天虎，一系列扑朔迷离的遭遇，王毛的身世以及过往的江湖恩怨将真相大白。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-32,2020,6,影剧备字〔2020〕第7320号,功夫新小子,北京龙音效文化传媒有限公司,潘文杰,同意拍摄,北京市,故事影片,"三十年代大上海,乐诺自小无父无母在寺庙学得一身本事，闯荡上海，惩奸除恶，并寻找自己的亲生父亲，在此期间发生一连串的故事，最终乐诺是被人蛊惑认贼作父，还是为了功夫弄堂大义灭亲。",http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-33,2020,6,影剧备字〔2020〕第7403号,离骚乐园,"北京龙音效文化传媒有限公司
北京伊九八四文化创意有限公司",陈群,同意拍摄,北京市,故事影片,整个故事发生在北京城，讲述了一个有抑郁倾向的女主，通过写作清理往事，找到内心力量继续积极生活的治愈故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-34,2020,6,影剧备字〔2020〕第7364号,二见又钟情,北京年年有娱影视文化传媒有限公司,古成吾,同意拍摄,北京市,故事影片,都市金领陈若聪升职中遇到了问题，必须得中断忙碌的工作赶回老家风景优美的古镇去处理这个小麻烦。返回久违的故乡，她重逢了自己的初恋张远，两人依然是欢喜冤家。在历经一系列好笑的冲突后，两人重新找到了真爱。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-35,2020,6,影剧备字〔2020〕第7328号,游轮婚礼,"北京浅蓝深蓝文化发展有限公司
东昱影传（北京）传媒有限公司",张昱,同意拍摄,北京市,故事影片,宝豆终于向林柚求婚成功，婚礼安排在一艘废弃的豪华游轮上。游轮的底层，一个电影剧组正在紧张地拍摄。变异的蜱虫意外进入游轮，危急时刻，宝豆和大家一起，放弃隔阂，自救和救援。爱、勇气、团结，是希望之光。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-36,2020,6,影剧备字〔2020〕第7336号,暮犬,北京青春你好文化传媒有限公司,姜大乔,同意拍摄,北京市,故事影片,脾气火爆的退休警察唐忠国接到儿子在缉毒行动中牺牲的消息。在唐忠国断了所有念想，生不如死的时候，名为米修的退役缉毒犬被送到了他手里。唐忠国渐渐发现，这条性格古怪的金毛猎犬，成了他活下去的唯一寄托。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-37,2020,6,影剧备字〔2020〕第7353号,青春从遇见你们开始,北京任性影视文化传媒有限公司,余静,同意拍摄,北京市,故事影片,曹曹进艺术班后由于基础功底欠佳经常受到嘲笑，曹曹和大胖还有陈艺林成为朋友，他们共同克服专业难关，成绩开始急速前进。随着成绩提高，曹曹发觉艺林的亲人因脑淤血突发住院借下高利贷，曹曹暗下决定要帮助艺林还债,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-38,2020,6,影剧备字〔2020〕第7406号,不倦的骆驼,北京融汇嘉美文化传媒有限公司,孙田,同意拍摄,北京市,故事影片,马家村是远近出名的贫困地区，改革开放多年不见起色。省委宣传部干部景博文被选派去马家村任第一书记，带领村民更新观念，化解矛盾，依靠资源优势，在生态旅游上做文章，开拓网上销售平台，逐渐摆脱了贫穷的影子。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-39,2020,6,影剧备字〔2020〕第7374号,孤独的白驼羔,北京尚人创艺影视文化中心,韩赤飞,同意拍摄,北京市,故事影片,牧民宝特格是锡林郭勒草原上一名优秀的摔跤手，宝特格酷爱家乡的长调，尤其是旗里乌兰牧骑的长调歌手高娃的演唱，每次只要高娃来到苏木演出时，宝特格都要放下一切手里的事儿，早早来到演出场地等待着高娃的出场,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-40,2020,6,影剧备字〔2020〕第7375号,警犬斐迪,北京尚人创艺影视文化中心,韩赤飞,同意拍摄,北京市,故事影片,警犬斐迪是一只能力极强的缉毒犬，是缉毒警陈锋的得力干将，陈锋的女友也是同事的邢芳也和斐迪成为了朋友，为了消灭斐迪和陈锋，毒贩组织了谋杀，陈锋牺牲了，斐迪走上了自己的复仇之路。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-41,2020,6,影剧备字〔2020〕第7426号,天下第一镖局3清江寒,北京盛世华映影视文化传播有限公司,"陶江华,梁之傲",同意拍摄,北京市,故事影片,西南一代木材生意兴隆，不少镖局应运而生，尤其永安镖局最为出名，但却惨遭伏杀，总镖头文永泰身受重创。其义子杨永安决心替父押镖并伺机报仇，孰料仇人竟是旧爱，本已纠结万分的他不料却又卷入了一场更大的阴谋。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-42,2020,6,影剧备字〔2020〕第7327号,未送出的情书,北京午阳亿方影视策划有限公司,郭建立,同意拍摄,北京市,故事影片,夏阳收到一封神秘来信的后，终于联系上了失联多年的初恋林欣。回忆起当年那段青涩的爱情，夏阳再一次心动起来。又一次的重逢，两人踏上了一段旅程，也是他们当年的梦想之旅。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-43,2020,6,影剧备字〔2020〕第7561号,楚留香传奇之画眉鸟,"北京喜瑞东方文化传媒有限公司
喀什喜瑞文化传媒有限公司",罗松,同意拍摄,北京市,故事影片,江湖宝物“天一神水”被盗，楚留香卷入神水宫宫主水母阴姬和拥翠山庄少夫人柳无眉的纷争。他历经凶险深入神水宫一探究竟，而真相也渐渐浮出水面……在光明与阴暗交织下，楚留香最终化解危机，留下又一段江湖传奇。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-44,2020,6,影剧备字〔2020〕第7567号,画皮·降魔者,北京喜瑞东方文化传媒有限公司,花明,同意拍摄,北京市,故事影片,"人类光明净土与黑暗魔道势力并存的世界,恶魔肆虐。降魔圣女出现，将妖族驱回幽界解救了世人。圣女在与大魔神对战之中，却不可救药的爱上对方。一段不该发生的虐心之缘种下后患无穷之果，魔与降魔者恩怨纠缠。",http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-45,2020,6,影剧备字〔2020〕第7416号,超能后爸,"北京心动映画文化传媒有限公司
新快海涛国际影视文化传媒（北京）有限公司",余海平,同意拍摄,北京市,故事影片,影片讲述了事业步入瓶颈的培训老师徐万能想要迎娶心意的女神-单亲妈妈刘亦欣，但必须得到她两个熊孩子的认可，被迫接受了一项为期一周的考验，“准后爸”和熊孩子踏上了一场酸甜苦辣、啼笑皆非的疯狂之旅。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-46,2020,6,影剧备字〔2020〕第7372号,犹记少年时,北京艺之星艺文化传播有限公司,雷舒华,同意拍摄,北京市,故事影片,本片讲述了一个下岗工人张建国，在失去妻子之后，从颓废中重新振作起来，经历重重困难，艰难抚养两个儿子，在滚滚时代洪流中，伟大亲情的力量如何让人屹立不倒，奉献一生，最终如何冲破重重阻碍过上幸福的日子的故事,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-47,2020,6,影剧备字〔2020〕第7319号,风琴恋曲,北京奕辉影视文化有限公司,申国卫,同意拍摄,北京市,故事影片,主要讲述八路军的一位神枪手陈英要执行一场秘密而特殊的任务，那就是护送我军的重要情报人员杨正树。在他们穿越太行山的途中，遇到了二龙寨的土匪以及日军的重重阻隔，最后顺利通过太行山的故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-48,2020,6,影剧备字〔2020〕第7546号,冒牌冤家,北京原始部落影业投资有限公司,马东华,同意拍摄,北京市,故事影片,故事讲述一位内心极其孤单的富豪画家，隐居美丽小镇与一位来自农村的木工小伙意外相遇，一老一少的相遇，从相嫌相斥到亦父亦友，从隐居田园到陌路同行，二人之间发生着奇妙有趣的感人友情故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-49,2020,6,影剧备字〔2020〕第7340号,鸽子小姐,北京长弓文化传媒有限公司,祁又一,修改后同意拍摄,北京市,故事影片,摇滚青年盲流“捡”了个经常闹失踪的女嬉皮士回家，自以为找到了真爱，她每次失踪都会将盲流家洗劫一空。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-50,2020,6,影剧备字〔2020〕第7371号,疯狂的外教,北京中科光影文化传播有限责任公司,傅红,同意拍摄,北京市,故事影片,某小城中学来了一个外教安东尼，因莉莉老师的失误误将安东尼当作了法语老师，为了帮莉莉，安东尼答应教学生们外语。篮球场上刘朋巧遇安东尼并成了好朋友，后来组建了球队。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-51,2020,6,影剧备字〔2020〕第7432号,花是枝的希望,北京卓颐文化传媒有限公司,刘晓飞,同意拍摄,北京市,故事影片,本故事类型为带有喜剧色彩的青春爱情，呈现了男女主人公赵毅枝和严冰花在患病之际，从相遇到相爱，相互影响和鼓励，树立积极达观的心态面对疾病和生活，继续前行。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-52,2020,6,影剧备字〔2020〕第7430号,城市的月光,创智天娱（北京）国际文化传播有限公司,张琪东,同意拍摄,北京市,故事影片,中年男子因为饮酒过量身亡，遗孀小玲在整理丈夫遗物时，找到了另一部手机，揭开了丈夫深藏多年的一段难以割舍的感情。小玲并了解了丈夫与她多年前的事情，了解了丈夫的全部后，商玲更加振作的开始新的生活。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-53,2020,6,影剧备字〔2020〕第7400号,乔安夫妇之失忆女人,大戏如天影业（北京）有限公司,何洋（韩竹先生）,同意拍摄,北京市,故事影片,一段卑微的爱情，一个懦弱的男人，宁愿忍受屈辱也不愿放弃当方面的感情，然而事实真的是这样吗？老房里的一起凶案似乎打破了这一如既往的平静。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-54,2020,6,影剧备字〔2020〕第7401号,乔安夫妇之剧院魅影,大戏如天影业（北京）有限公司,何洋（韩竹先生）,同意拍摄,北京市,故事影片,一辆末班电车行驶在上海滩的黑夜中，韦丽丝很想和丈夫乔安乘坐并告诉他不一样的故事都会发生在不一样的地方，乔安笑着告诉他，只要是故事他一定不会错过，果然，凶案发生了。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-55,2020,6,影剧备字〔2020〕第7386号,不老电竞队,鼎辉映画（北京）影业有限公司,蔡俊彬,同意拍摄,北京市,故事影片,这是一部关于祖孙亲情的温情片。一位七十几岁的老人家住在乡下小镇，老伴死得早，唯一儿子在大城市工作。疏于对孙子的照顾，孙子沉迷于网络玩游戏。老人不想看着孙子堕落下去，也和朋友们成立了战队……,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-56,2020,6,影剧备字〔2020〕第7424号,青春向北摇,东方光魔（北京）影业有限公司,王韶枫,同意拍摄,北京市,故事影片,2018年北京音乐酒吧“天堂酒吧”重新开业，小航的记忆回到1997年。那个时候他和亚飞、大灰狼组了一个叫森林的乐队，希望出人头地，成为摇滚英雄。10年过去了，尽管他们都历尽坎坷，但是身上那种不屈不挠的,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-57,2020,6,影剧备字〔2020〕第7433号,我的摩登老爹,东方佳视影视文化（北京）有限公司,姜婉婷,同意拍摄,北京市,故事影片,一位少年时丧父的青年一线歌手左昊扬，和一位痛失爱子的舞台剧演员孙青山意外相遇后，成为父子，相互疗愈，彼此重新找回自我，建立深厚父子情的感人故事。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-58,2020,6,影剧备字〔2020〕第7422号,青春不负初心,"东方云琪（北京）投资有限公司
河南景澜文化传媒有限公司",王甫争,同意拍摄,北京市,故事影片,驻村扶贫干部杨炳坤驻村伊始，碱荒村村民以种梨为主要经济支撑，杨炳坤到林果研究所聘请梨树种植专家，让老树开了新花。碱荒梨文化的崛起，描绘了该村脱贫致富的生动实践，更是全国脱贫攻坚蜕变的美丽画卷。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-59,2020,6,影剧备字〔2020〕第7326号,微小的命运,凤仪文化娱乐集团有限公司,李静睿,同意拍摄,北京市,故事影片,三十岁那一年，林微微和男友任宁分手，决定离开北京。从此开始，她分裂为两个自己，平行生活在纽约和自贡。两个有巨大落差的城市里，两个林微微遇到相似的人，拥有相似的命运。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
2020-6-60,2020,6,影剧备字〔2020〕第7338号,与他同行,恒丰影业（北京）有限公司,程文平,同意拍摄,北京市,故事影片,“妈妈”对孩子张口就来的词语，但对十岁的思乐却是如此的陌生；“妈妈”这个对于母亲听了千万次的称呼，周娜却努力了十年；小鱼让十年一直活在自己的世界里的思乐，用音符感收到情亲的无私，开启了沟通得到桥梁。,http://www.chinafilm.gov.cn/chinafilm/contents/167/2761.shtml,,
